StasjonsNavn,StrekningsProsjekt,date,MaalepunktID,Lat,Lon,PostKode,AarligForbruk,ForbruksVerdi,Temperatur
Europaveien8,E18 Tvedestrand-Bamble,2021-05-31,7.070575000423187e+17,58.987069999999996,9.56081,3967.0,40434.0,3.13267876344086,0.0
Europaveien8,E18 Tvedestrand-Bamble,2021-06-30,7.070575000423187e+17,58.987069999999996,9.56081,3967.0,40434.0,2.4484541666666666,0.0
Europaveien8,E18 Tvedestrand-Bamble,2021-07-31,7.070575000423187e+17,58.987069999999996,9.56081,3967.0,40434.0,2.7101586021505377,0.0
Europaveien8,E18 Tvedestrand-Bamble,2021-08-31,7.070575000423187e+17,58.987069999999996,9.56081,3967.0,40434.0,3.581237903225807,0.0
Europaveien8,E18 Tvedestrand-Bamble,2021-09-30,6.599203333728308e+17,55.05459866666666,8.923422666666665,3702.5333333333333,37738.4,4.3982833333333335,0.0
Europaveien8,E18 Tvedestrand-Bamble,2021-10-31,6.842491935893408e+17,57.08426129032257,9.252396774193548,3839.032258064516,39129.67741935484,5.6684413440860215,0.0
Europaveien8,E18 Tvedestrand-Bamble,2021-11-30,6.834889167075747e+17,57.02083433333333,9.242116333333334,3834.766666666667,39086.2,6.716956944444445,0.0
Europaveien8,E18 Tvedestrand-Bamble,2021-12-31,6.826762069374112e+17,56.95303310344827,9.231126896551723,3830.206896551724,39039.724137931036,4.025517241379311,0.0
Europaveien9,E18 Tvedestrand-Bamble,2021-01-31,7.070575000423187e+17,58.99295,9.57702,3967.0,27067.0,4.324549731182795,0.0
Europaveien9,E18 Tvedestrand-Bamble,2021-02-28,7.070575000423187e+17,58.99295,9.57702,3967.0,27067.0,3.711592261904762,0.0
Europaveien9,E18 Tvedestrand-Bamble,2021-03-31,7.070575000423187e+17,58.99295,9.57702,3967.0,27067.0,2.95047814399252,0.0
Europaveien9,E18 Tvedestrand-Bamble,2021-04-30,7.070575000423187e+17,58.99295,9.57702,3967.0,27067.0,2.294366666666667,0.0
Europaveien9,E18 Tvedestrand-Bamble,2021-05-31,7.070575000423187e+17,58.99295,9.57702,3967.0,27067.0,2.0456989247311825,0.0
Europaveien9,E18 Tvedestrand-Bamble,2021-06-30,7.070575000423187e+17,58.99295,9.57702,3967.0,27067.0,1.590325,0.0
Europaveien9,E18 Tvedestrand-Bamble,2021-07-31,7.070575000423187e+17,58.99295,9.57702,3967.0,27067.0,1.7694368279569892,0.0
Europaveien9,E18 Tvedestrand-Bamble,2021-08-31,7.070575000423187e+17,58.99295,9.57702,3967.0,27067.0,2.3684448924731183,0.0
Europaveien9,E18 Tvedestrand-Bamble,2021-09-30,6.599203333728308e+17,55.06008666666666,8.938551999999998,3702.5333333333333,25262.533333333333,2.947848611111111,0.0
Europaveien9,E18 Tvedestrand-Bamble,2021-10-31,6.842491935893408e+17,57.08995161290323,9.268083870967741,3839.032258064516,26193.870967741936,3.815888548387097,0.0
Europaveien9,E18 Tvedestrand-Bamble,2021-11-30,6.834889167075747e+17,57.026518333333335,9.257786,3834.766666666667,26164.766666666666,4.5280000000000005,0.0
Europaveien9,E18 Tvedestrand-Bamble,2021-12-31,6.826762069374112e+17,56.95871034482759,9.246777931034481,3830.206896551724,26133.655172413793,4.118176724137931,0.0
Fløyheia,E18 Arendal-Tvedestrand,2021-01-31,7.070575000764207e+17,58.62932,8.89756,4848.0,399504.0,37.55483870967742,-3.7447580645161294
Fløyheia,E18 Arendal-Tvedestrand,2021-02-28,7.070575000764207e+17,58.62932,8.89756,4848.0,399504.0,46.16428571428571,-2.129761904761905
Fløyheia,E18 Arendal-Tvedestrand,2021-03-31,7.070575000764207e+17,58.62932,8.89756,4848.0,399504.0,45.954207573632544,3.6749532491818604
Fløyheia,E18 Arendal-Tvedestrand,2021-04-30,7.070575000764207e+17,58.62932,8.89756,4848.0,399504.0,58.718333333333334,4.92125
Fløyheia,E18 Arendal-Tvedestrand,2021-05-31,7.070575000764207e+17,58.62932,8.89756,4848.0,399504.0,53.86129032258064,9.45
Fløyheia,E18 Arendal-Tvedestrand,2021-06-30,7.070575000764207e+17,58.62932,8.89756,4848.0,399504.0,63.809999999999995,15.854999999999999
Fløyheia,E18 Arendal-Tvedestrand,2021-07-31,7.070575000764207e+17,58.62932,8.89756,4848.0,399504.0,62.309677419354834,18.305913978494623
Fløyheia,E18 Arendal-Tvedestrand,2021-08-31,7.070575000764207e+17,58.62932,8.89756,4848.0,399504.0,54.21935483870968,15.153897849462366
Fløyheia,E18 Arendal-Tvedestrand,2021-09-30,6.599203334046593e+17,54.720698666666664,8.304389333333335,4524.8,372870.4,38.44166666666667,11.999027777777778
Fløyheia,E18 Arendal-Tvedestrand,2021-10-31,6.842491936223427e+17,56.73805161290323,8.610541935483871,4691.612903225807,386616.77419354836,31.97294623655914,8.809252688172043
Fløyheia,E18 Arendal-Tvedestrand,2021-11-30,6.8348891674054e+17,56.675009333333335,8.600974666666668,4686.4,386187.2,28.072777777777777,3.842638888888889
Fløyheia,E18 Arendal-Tvedestrand,2021-12-31,6.826762069703372e+17,56.60761931034482,8.590747586206897,4680.827586206897,385728.0,33.970689655172414,-2.311494252873563
Gamle Kongsveg,E6 Arnkvern-Moelv,2021-01-31,7.070575000218079e+17,60.85479,10.992600000000001,2320.0,0.0,7.08591935483871,-9.239516129032259
Gamle Kongsveg,E6 Arnkvern-Moelv,2021-02-28,7.070575000218079e+17,60.85479,10.992600000000001,2320.0,0.0,6.1613125,-6.994642857142858
Gamle Kongsveg,E6 Arnkvern-Moelv,2021-03-31,7.070575000218079e+17,60.85479,10.992600000000001,2320.0,0.0,5.041427594670407,1.385215053763441
Gamle Kongsveg,E6 Arnkvern-Moelv,2021-04-30,7.070575000218079e+17,60.85479,10.992600000000001,2320.0,0.0,3.882363888888889,3.9156944444444446
Gamle Kongsveg,E6 Arnkvern-Moelv,2021-05-31,7.070575000218079e+17,60.85479,10.992600000000001,2320.0,0.0,2.7682110215053766,9.46505376344086
Gamle Kongsveg,E6 Arnkvern-Moelv,2021-06-30,7.070575000218079e+17,60.85479,10.992600000000001,2320.0,0.0,2.0924069444444444,16.79486111111111
Gamle Kongsveg,E6 Arnkvern-Moelv,2021-07-31,7.070575000218079e+17,60.85479,10.992600000000001,2320.0,0.0,2.3855604838709676,18.208467741935483
Gamle Kongsveg,E6 Arnkvern-Moelv,2021-08-31,7.070575000218079e+17,60.85479,10.992600000000001,2320.0,0.0,3.465442204301075,14.702419354838709
Gamle Kongsveg,E6 Arnkvern-Moelv,2021-09-30,7.070575000218079e+17,60.85479,10.992600000000001,2320.0,0.0,4.467940277777777,11.625972222222224
Gamle Kongsveg,E6 Arnkvern-Moelv,2021-10-31,7.070575000218079e+17,60.85479,10.992600000000001,2320.0,0.0,5.503306989247312,7.309118279569892
Gamle Kongsveg,E6 Arnkvern-Moelv,2021-11-30,7.070575000218079e+17,60.85479,10.992600000000001,2320.0,0.0,6.706331944444444,0.413888888888889
Gamle Kongsveg,E6 Arnkvern-Moelv,2021-12-31,7.070575000218079e+17,60.85479,10.992600000000001,2320.0,0.0,7.259576149425287,-5.067385057471264
Gatelys,E6 Arnkvern-Moelv,2021-01-31,7.07057500020556e+17,60.90144,10.833149999999998,2360.0,0.0,4.586791666666667,0.0
Gatelys,E6 Arnkvern-Moelv,2021-02-28,7.07057500020556e+17,60.90144,10.833149999999998,2360.0,0.0,3.9631741071428572,0.0
Gatelys,E6 Arnkvern-Moelv,2021-03-31,7.07057500020556e+17,60.90144,10.833149999999998,2360.0,0.0,3.2448574684431977,0.0
Gatelys,E6 Arnkvern-Moelv,2021-04-30,7.07057500020556e+17,60.90144,10.833149999999998,2360.0,0.0,2.5088736111111114,0.0
Gatelys,E6 Arnkvern-Moelv,2021-05-31,7.07057500020556e+17,60.90144,10.833149999999998,2360.0,0.0,1.8088844086021507,0.0
Gatelys,E6 Arnkvern-Moelv,2021-06-30,7.07057500020556e+17,60.90144,10.833149999999998,2360.0,0.0,1.3830055555555556,0.0
Gatelys,E6 Arnkvern-Moelv,2021-07-31,7.07057500020556e+17,60.90144,10.833149999999998,2360.0,0.0,1.5886948924731183,0.0
Gatelys,E6 Arnkvern-Moelv,2021-08-31,7.07057500020556e+17,60.90144,10.833149999999998,2360.0,0.0,2.223685483870968,0.0
Gatelys,E6 Arnkvern-Moelv,2021-09-30,7.07057500020556e+17,60.90144,10.833149999999998,2360.0,0.0,2.9352430555555555,0.0
Gatelys,E6 Arnkvern-Moelv,2021-10-31,7.07057500020556e+17,60.90144,10.833149999999998,2360.0,0.0,3.6642583870967744,0.0
Gatelys,E6 Arnkvern-Moelv,2021-11-30,7.07057500020556e+17,60.90144,10.833149999999998,2360.0,0.0,4.213765277777778,0.0
Gatelys,E6 Arnkvern-Moelv,2021-12-31,7.07057500020556e+17,60.90144,10.83315,2360.0,0.0,4.617893678160919,0.0
Gongeveien,E18 Tvedestrand-Bamble,2021-06-30,7.070575000423186e+17,58.967639999999996,9.48388,3967.0,56480.0,3.082177777777778,0.0
Gongeveien,E18 Tvedestrand-Bamble,2021-07-31,7.070575000423186e+17,58.967639999999996,9.48388,3967.0,56480.0,3.413784946236559,0.0
Gongeveien,E18 Tvedestrand-Bamble,2021-08-31,7.070575000423186e+17,58.967639999999996,9.48388,3967.0,56480.0,4.5613306451612905,0.0
Gongeveien,E18 Tvedestrand-Bamble,2021-09-30,6.599203333728306e+17,55.036463999999995,8.851621333333332,3702.5333333333333,52714.666666666664,5.656795833333334,0.0
Gongeveien,E18 Tvedestrand-Bamble,2021-10-31,6.842491935893407e+17,57.06545806451613,9.177948387096773,3839.032258064516,54658.06451612903,7.257829086021506,0.0
Gongeveien,E18 Tvedestrand-Bamble,2021-11-30,6.834889167075745e+17,57.002052,9.167750666666667,3834.766666666667,54597.333333333336,8.629325,0.0
Gongeveien,E18 Tvedestrand-Bamble,2021-12-31,6.582949138325036e+17,54.90090620689655,8.829819310344828,3693.4137931034484,52584.8275862069,11.542227011494253,0.0
Grendstøl,E18 Tvedestrand-Bamble,2021-01-31,7.070575000764132e+17,58.61472,8.90255,4900.0,59150.0,10.498924731182797,0.0
Grendstøl,E18 Tvedestrand-Bamble,2021-02-28,7.070575000764132e+17,58.61472,8.90255,4900.0,59150.0,9.279761904761903,0.0
Grendstøl,E18 Tvedestrand-Bamble,2021-03-31,7.070575000764132e+17,58.61472,8.90255,4900.0,59150.0,7.247545582047685,0.0
Grendstøl,E18 Tvedestrand-Bamble,2021-04-30,7.070575000764132e+17,58.61472,8.90255,4900.0,59150.0,6.043333333333334,0.0
Grendstøl,E18 Tvedestrand-Bamble,2021-05-31,7.070575000764132e+17,58.61472,8.90255,4900.0,59150.0,4.587096774193548,0.0
Grendstøl,E18 Tvedestrand-Bamble,2021-06-30,7.070575000764132e+17,58.61472,8.90255,4900.0,59150.0,3.888888888888889,0.0
Grendstøl,E18 Tvedestrand-Bamble,2021-07-31,7.070575000764132e+17,58.61472,8.90255,4900.0,59150.0,4.116129032258065,0.0
Grendstøl,E18 Tvedestrand-Bamble,2021-08-31,7.070575000764132e+17,58.61472,8.90255,4900.0,59150.0,4.891397849462366,0.0
Grendstøl,E18 Tvedestrand-Bamble,2021-09-30,6.599203334046523e+17,54.707072000000004,8.309046666666667,4573.333333333333,55206.666666666664,5.411111111111111,0.0
Grendstøl,E18 Tvedestrand-Bamble,2021-10-31,6.842491936223354e+17,56.72392258064516,8.615370967741935,4741.935483870968,57241.93548387097,6.695483870967742,0.0
Grendstøl,E18 Tvedestrand-Bamble,2021-11-30,6.834889167405327e+17,56.660895999999994,8.605798333333333,4736.666666666667,57178.333333333336,8.36036111111111,0.0
Grendstøl,E18 Tvedestrand-Bamble,2021-12-31,6.8267620697033e+17,56.59352275862069,8.59556551724138,4731.0344827586205,57110.34482758621,10.132959770114944,0.0
Harpviken,E6 Arnkvern-Moelv,2021-01-31,7.070575000205724e+17,60.88737,10.892630000000002,2384.0,0.0,7.402123655913979,0.0
Harpviken,E6 Arnkvern-Moelv,2021-02-28,7.070575000205724e+17,60.88737,10.892630000000002,2384.0,0.0,6.386123511904762,0.0
Harpviken,E6 Arnkvern-Moelv,2021-03-31,7.070575000205724e+17,60.88737,10.892630000000002,2384.0,0.0,5.212535705937354,0.0
Harpviken,E6 Arnkvern-Moelv,2021-04-30,7.070575000205724e+17,60.88737,10.892630000000002,2384.0,0.0,4.015013888888889,0.0
Harpviken,E6 Arnkvern-Moelv,2021-05-31,7.070575000205724e+17,60.88737,10.892630000000002,2384.0,0.0,2.877747311827957,0.0
Harpviken,E6 Arnkvern-Moelv,2021-06-30,7.070575000205724e+17,60.88737,10.892630000000002,2384.0,0.0,2.302363888888889,0.0
Harpviken,E6 Arnkvern-Moelv,2021-07-31,7.070575000205724e+17,60.88737,10.892630000000002,2384.0,0.0,2.520475806451613,0.0
Harpviken,E6 Arnkvern-Moelv,2021-08-31,7.070575000205724e+17,60.88737,10.892630000000002,2384.0,0.0,3.648782258064516,0.0
Harpviken,E6 Arnkvern-Moelv,2021-09-30,7.070575000205724e+17,60.88737,10.892630000000002,2384.0,0.0,4.859316666666667,0.0
Harpviken,E6 Arnkvern-Moelv,2021-10-31,7.070575000205724e+17,60.88737,10.892630000000002,2384.0,0.0,6.238463279569892,0.0
Harpviken,E6 Arnkvern-Moelv,2021-11-30,7.070575000205724e+17,60.88737,10.892630000000002,2384.0,0.0,7.440293055555555,0.0
Harpviken,E6 Arnkvern-Moelv,2021-12-31,7.070575000205724e+17,60.88737,10.892630000000002,2384.0,0.0,8.379215517241379,0.0
Hesthaugtunnel,E18 Tvedestrand-Bamble,2021-01-31,7.070575000764118e+17,58.51903000000001,8.83875,4848.0,447268.0,35.37580645161291,-3.7447580645161294
Hesthaugtunnel,E18 Tvedestrand-Bamble,2021-02-28,7.070575000764118e+17,58.51903000000001,8.83875,4848.0,447268.0,45.769642857142856,-2.129761904761905
Hesthaugtunnel,E18 Tvedestrand-Bamble,2021-03-31,7.070575000764118e+17,58.51903000000001,8.83875,4848.0,447268.0,49.524684431977555,3.6749532491818604
Hesthaugtunnel,E18 Tvedestrand-Bamble,2021-04-30,7.070575000764118e+17,58.51903000000001,8.83875,4848.0,447268.0,71.52166666666668,4.92125
Hesthaugtunnel,E18 Tvedestrand-Bamble,2021-05-31,7.070575000764118e+17,58.51903000000001,8.83875,4848.0,447268.0,63.31612903225806,9.45
Hesthaugtunnel,E18 Tvedestrand-Bamble,2021-06-30,7.070575000764118e+17,58.51903000000001,8.83875,4848.0,447268.0,75.43333333333334,15.854999999999999
Hesthaugtunnel,E18 Tvedestrand-Bamble,2021-07-31,7.070575000764118e+17,58.51903000000001,8.83875,4848.0,447268.0,74.90967741935484,18.305913978494623
Hesthaugtunnel,E18 Tvedestrand-Bamble,2021-08-31,7.070575000764118e+17,58.51903000000001,8.83875,4848.0,447268.0,67.73870967741935,15.153897849462366
Hesthaugtunnel,E18 Tvedestrand-Bamble,2021-09-30,6.59920333404651e+17,54.61776133333334,8.2495,4524.8,417450.13333333336,43.96333333333333,11.999027777777778
Hesthaugtunnel,E18 Tvedestrand-Bamble,2021-10-31,6.842491936223341e+17,56.631319354838716,8.553629032258064,4691.612903225807,432840.0,33.97716129032258,8.809252688172043
Hesthaugtunnel,E18 Tvedestrand-Bamble,2021-11-30,6.834889167405315e+17,56.568395666666675,8.544125,4686.4,432359.06666666665,26.913888888888888,3.842638888888889
Hesthaugtunnel,E18 Tvedestrand-Bamble,2021-12-31,6.826762069703286e+17,56.501132413793115,8.533965517241379,4680.827586206897,431844.9655172414,30.76551724137931,-2.311494252873563
Kastbakkvegen,E6 Arnkvern-Moelv,2021-06-30,7.070575000207306e+17,60.91746,10.70296,2390.0,19001.0,0.09277083333333334,0.0
Kastbakkvegen,E6 Arnkvern-Moelv,2021-07-31,7.070575000207306e+17,60.91746,10.70296,2390.0,19001.0,0.007540322580645161,0.0
Kastbakkvegen,E6 Arnkvern-Moelv,2021-08-31,7.070575000207306e+17,60.91746,10.70296,2390.0,19001.0,0.040036290322580645,0.0
Kastbakkvegen,E6 Arnkvern-Moelv,2021-09-30,6.599203333526819e+17,56.856296,9.989429333333332,2230.6666666666665,17734.266666666666,2.7965277777777775,0.0
Kastbakkvegen,E6 Arnkvern-Moelv,2021-10-31,6.84249193568449e+17,58.95238064516129,10.357703225806452,2312.9032258064517,18388.064516129034,3.630706774193548,0.0
Kastbakkvegen,E6 Arnkvern-Moelv,2021-11-30,6.834889166867063e+17,58.886878,10.346194666666666,2310.3333333333335,18367.633333333335,2.4865194444444447,0.0
Kastbakkvegen,E6 Arnkvern-Moelv,2021-12-31,6.826762069165674e+17,58.81685793103448,10.333892413793102,2307.5862068965516,18345.793103448275,3.037916666666667,0.0
Langbakken,E6 Arnkvern-Moelv,2021-01-31,7.070575000218067e+17,60.84751,11.02713,2320.0,0.0,4.949989247311828,-9.239516129032259
Langbakken,E6 Arnkvern-Moelv,2021-02-28,7.070575000218067e+17,60.84751,11.02713,2320.0,0.0,4.288744047619048,-6.994642857142858
Langbakken,E6 Arnkvern-Moelv,2021-03-31,7.070575000218067e+17,60.84751,11.02713,2320.0,0.0,3.496297510518934,1.385215053763441
Langbakken,E6 Arnkvern-Moelv,2021-04-30,7.070575000218067e+17,60.84750999999999,11.02713,2320.0,0.0,2.7086569444444444,3.9156944444444446
Langbakken,E6 Arnkvern-Moelv,2021-05-31,7.070575000218067e+17,60.84751,11.02713,2320.0,0.0,2.072688172043011,9.46505376344086
Langbakken,E6 Arnkvern-Moelv,2021-06-30,7.070575000218067e+17,60.84750999999999,11.02713,2320.0,0.0,1.7770319444444445,16.79486111111111
Langbakken,E6 Arnkvern-Moelv,2021-07-31,7.070575000218067e+17,60.84751,11.02713,2320.0,0.0,2.0079368279569896,18.208467741935483
Langbakken,E6 Arnkvern-Moelv,2021-08-31,7.070575000218067e+17,60.84751,11.02713,2320.0,0.0,2.6791693548387094,14.702419354838709
Langbakken,E6 Arnkvern-Moelv,2021-09-30,7.070575000218067e+17,60.84750999999999,11.02713,2320.0,0.0,3.4415291666666668,11.625972222222224
Langbakken,E6 Arnkvern-Moelv,2021-10-31,7.070575000218067e+17,60.84751,11.02713,2320.0,0.0,4.245089086021505,7.309118279569892
Langbakken,E6 Arnkvern-Moelv,2021-11-30,7.070575000218067e+17,60.84750999999999,11.02713,2320.0,0.0,5.1539222222222225,0.5591666666666667
Langbakken,E6 Arnkvern-Moelv,2021-12-31,7.070575000218067e+17,60.84751,11.02713,2320.0,0.0,5.5284497126436785,-5.067385057471264
Langsæveien,E18 Arendal-Tvedestrand,2021-01-31,7.070575000764374e+17,58.47269,8.74466,4846.0,2194.0,0.33241935483870966,-3.7447580645161294
Langsæveien,E18 Arendal-Tvedestrand,2021-02-28,7.070575000764374e+17,58.47269,8.74466,4846.0,2194.0,0.32230654761904765,-2.129761904761905
Langsæveien,E18 Arendal-Tvedestrand,2021-03-31,7.070575000764374e+17,58.47269,8.74466,4846.0,2194.0,0.2453085553997195,3.6749532491818604
Langsæveien,E18 Arendal-Tvedestrand,2021-04-30,7.070575000764374e+17,58.47268999999999,8.74466,4846.0,2194.0,0.237125,4.92125
Langsæveien,E18 Arendal-Tvedestrand,2021-05-31,7.070575000764374e+17,58.47269,8.74466,4846.0,2194.0,0.21393817204301074,9.45
Langsæveien,E18 Arendal-Tvedestrand,2021-06-30,7.070575000764374e+17,58.47268999999999,8.74466,4846.0,2194.0,0.21623611111111113,15.854999999999999
Langsæveien,E18 Arendal-Tvedestrand,2021-07-31,7.070575000764374e+17,58.47269,8.74466,4846.0,2194.0,0.21638440860215055,18.305913978494623
Langsæveien,E18 Arendal-Tvedestrand,2021-08-31,7.070575000764374e+17,58.47269,8.74466,4846.0,2194.0,0.2344758064516129,15.153897849462366
Langsæveien,E18 Arendal-Tvedestrand,2021-09-30,6.599203334046748e+17,54.57451066666667,8.161682666666668,4522.933333333333,2047.7333333333333,0.280125,11.999027777777778
Langsæveien,E18 Arendal-Tvedestrand,2021-10-31,6.842491936223588e+17,56.58647419354838,8.462574193548386,4689.677419354839,2123.2258064516127,0.2689962365591398,8.809252688172043
Langsæveien,E18 Arendal-Tvedestrand,2021-11-30,6.834889167405562e+17,56.523600333333334,8.453171333333334,4684.466666666666,2120.866666666667,0.30743055555555554,3.842638888888889
Langsæveien,E18 Arendal-Tvedestrand,2021-12-31,6.826762069703533e+17,56.45639034482759,8.44312,4678.896551724138,2118.344827586207,0.4358333333333333,-2.311494252873563
Melgård,E6 Arnkvern-Moelv,2021-01-31,7.07057500021807e+17,60.85397,11.000009999999998,2320.0,0.0,4.254307795698925,-9.239516129032259
Melgård,E6 Arnkvern-Moelv,2021-02-28,7.07057500021807e+17,60.85397,11.000009999999998,2320.0,0.0,3.69335119047619,-6.994642857142858
Melgård,E6 Arnkvern-Moelv,2021-03-31,7.07057500021807e+17,60.85397,11.000009999999998,2320.0,0.0,3.042427302477793,1.385215053763441
Melgård,E6 Arnkvern-Moelv,2021-04-30,7.07057500021807e+17,60.85397,11.000009999999998,2320.0,0.0,2.379141666666667,3.9156944444444446
Melgård,E6 Arnkvern-Moelv,2021-05-31,7.07057500021807e+17,60.85397,11.000009999999998,2320.0,0.0,1.7460577956989247,9.46505376344086
Melgård,E6 Arnkvern-Moelv,2021-06-30,7.07057500021807e+17,60.85397,11.000009999999998,2320.0,0.0,1.359622222222222,16.79486111111111
Melgård,E6 Arnkvern-Moelv,2021-07-31,7.07057500021807e+17,60.85397,11.000009999999998,2320.0,0.0,1.5469637096774194,18.208467741935483
Melgård,E6 Arnkvern-Moelv,2021-08-31,7.07057500021807e+17,60.85397,11.000009999999998,2320.0,0.0,2.139806451612903,14.702419354838709
Melgård,E6 Arnkvern-Moelv,2021-09-30,7.07057500021807e+17,60.85397,11.000009999999998,2320.0,0.0,2.767641666666667,11.625972222222224
Melgård,E6 Arnkvern-Moelv,2021-10-31,7.07057500021807e+17,60.85397,11.000009999999998,2320.0,0.0,3.4278037634408602,7.309118279569892
Melgård,E6 Arnkvern-Moelv,2021-11-30,7.07057500021807e+17,60.85397,11.000009999999998,2320.0,0.0,4.140313888888889,0.413888888888889
Melgård,E6 Arnkvern-Moelv,2021-12-31,7.07057500021807e+17,60.85397,11.000009999999998,2320.0,0.0,4.418005747126436,-5.067385057471264
Mørland,E18 Arendal-Tvedestrand,2021-01-31,7.070575000764132e+17,58.51004,8.82022,4848.0,68985.0,11.333333333333332,-3.7447580645161294
